ensembl_transcript_id	refseq_id
ENST00000622694	NM_001196
ENST00000380266	NM_021826
ENST00000426659	NM_001316903
ENST00000615414	NM_001244572
ENST00000614949	NM_001244569
ENST00000399767	NM_197967
ENST00000328449	NM_207419
ENST00000222969	NM_003910
ENST00000396526	NM_021249
ENST00000346299	NM_016156
ENST00000297720	NM_144652
ENST00000321322	NM_020693
ENST00000421545	NM_001110822
ENST00000269593	NM_001552
ENST00000400335	NM_001039570
ENST00000379957	NM_001286819
ENST00000356786	NM_032251
ENST00000327813	NM_032045
ENST00000372435	NM_002764
ENST00000406420	NM_001080473
ENST00000338315	NM_001346880
ENST00000532984	NM_001243598
ENST00000614497	NM_001204268
ENST00000411959	NM_021983
ENST00000298767	NM_015045
ENST00000298767	NM_001318328
ENST00000287097	NM_133493
ENST00000372428	NM_001204402
ENST00000392982	NM_001320804
ENST00000392982	NM_001272046
ENST00000422508	NM_001159588
ENST00000357052	NM_016154
ENST00000396424	NM_024733
ENST00000437994	NM_001159587
ENST00000400000	NM_194434
ENST00000295148	NM_025203
ENST00000575811	NM_015578
ENST00000406895	NM_001142319
ENST00000361887	NM_052926
ENST00000570462	NM_001114093
ENST00000340541	NM_003574
ENST00000280704	NM_017448
ENST00000280704	NM_002301
ENST00000217420	NM_080552
ENST00000452693	NM_001103151
ENST00000614766	NM_024864
ENST00000535214	NM_001184924
ENST00000439251	NM_001103150
ENST00000252818	NM_005354
ENST00000252818	NM_001286968
ENST00000523983	NM_001199660
ENST00000523983	NM_001199659
ENST00000523983	NM_001286787
ENST00000362031	NM_152233
ENST00000389301	NM_000135
ENST00000335523	NM_001146339
ENST00000284878	NM_001338
ENST00000333430	NM_030760
ENST00000380991	NM_054033
ENST00000568369	NM_001286167
ENST00000400166	NM_001207063
ENST00000409459	NM_001243571
ENST00000439028	NM_001166215
ENST00000355303	NM_018043
ENST00000380986	NM_004116
ENST00000352297	NM_201281
ENST00000352297	NM_201278
ENST00000594436	NM_001202553
ENST00000619268	NM_001286379
ENST00000263369	NM_006533
ENST00000622189	NM_001286380
ENST00000356275	NM_001207065
ENST00000452109	NM_001322964
ENST00000452109	NM_001322963
ENST00000619635	NM_001282535
ENST00000400165	NM_001207064
ENST00000329066	NM_001206744
ENST00000316939	NM_052850
ENST00000400169	NM_001207066
ENST00000617082	NM_032448
ENST00000593810	NM_013364
ENST00000382201	NM_001206745
ENST00000382201	NM_175719
ENST00000616072	NM_001286381
ENST00000455784	NM_002688
ENST00000382198	NM_175722
ENST00000421274	NM_001352000
ENST00000308251	NM_172347
ENST00000438754	NM_001009939
ENST00000369303	NM_001288629
ENST00000369303	NM_004440
ENST00000345913	NM_000547
ENST00000400454	NM_001389
ENST00000400454	NM_001271534
ENST00000346956	NM_175721
ENST00000369297	NM_001288630
ENST00000312280	NM_000304
ENST00000312280	NM_001281456
ENST00000507386	NM_001270934
ENST00000262776	NM_005567
ENST00000616526	NM_005618
ENST00000379933	NM_001168344
ENST00000389302	NM_001018112
ENST00000301146	NM_000764
ENST00000469230	NM_001197238
ENST00000265272	NM_014790
ENST00000395938	NM_153321
ENST00000291764	NM_030589
ENST00000333010	NM_001282282
ENST00000370963	NM_001512
ENST00000356709	NM_006995
ENST00000616793	NM_001270941
ENST00000379938	NM_001003699
ENST00000369887	NM_000102
ENST00000395068	NM_001009184
ENST00000352867	NM_181531
ENST00000316856	NM_001270362
ENST00000612492	NM_153322
ENST00000612492	NM_001281455
ENST00000334984	NM_001003700
ENST00000216420	NM_006568
ENST00000199764	NM_002483
ENST00000349384	NM_001003698
ENST00000586534	NM_005053
ENST00000482536	NM_001197239
ENST00000372271	NM_033387
ENST00000592268	NM_001270363
ENST00000524983	NM_001029865
ENST00000373764	NM_198469
ENST00000488625	NM_001323638
ENST00000432533	NM_001197240
ENST00000312962	NM_023008
ENST00000313269	NM_000837
ENST00000536616	NM_001286828
ENST00000416795	NM_001197237
ENST00000377470	NM_198572
ENST00000389386	NM_004913
ENST00000314574	NM_005433
ENST00000447830	NM_001134374
ENST00000369212	NM_032503
ENST00000281806	NM_001040179
ENST00000261889	NM_001242933
ENST00000559844	NM_003099
ENST00000256906	NM_021624
ENST00000256906	NM_001160166
ENST00000426880	NM_001143828
ENST00000561026	NM_148955
ENST00000398599	NM_001308398
ENST00000221992	NM_004363
ENST00000221992	NM_001291484
ENST00000345843	NM_203283
ENST00000258198	NM_001323955
ENST00000258198	NM_006141
ENST00000375190	NM_001060
ENST00000380579	NM_001011658
ENST00000259751	NM_080604
ENST00000411851	NM_201636
ENST00000458511	NM_001128835
ENST00000341307	NM_201430
ENST00000443351	NM_001286157
ENST00000372452	NM_001350569
ENST00000372452	NM_001146019
ENST00000372449	NM_001350563
ENST00000226760	NM_006005
ENST00000226760	NM_001145853
ENST00000359680	NM_014563
ENST00000336838	NM_001135597
ENST00000348160	NM_015874
ENST00000338821	NM_006045
ENST00000227524	NM_014502
ENST00000421577	NM_006410
ENST00000355496	NM_001161354
ENST00000529225	NM_001278542
ENST00000443524	NM_001098521
ENST00000380771	NM_130395
ENST00000377819	NM_001265589
ENST00000622136	NM_031430
ENST00000372444	NM_001350570
ENST00000372444	NM_001146018
ENST00000372445	NM_001350564
ENST00000372445	NM_001350562
ENST00000372445	NM_001146016
ENST00000612251	NM_153443
ENST00000438588	NM_001350566
ENST00000438588	NM_001146017
ENST00000436109	NM_001146020
ENST00000419348	NM_001098520
ENST00000339997	NM_201428
ENST00000618555	NM_020135
ENST00000322608	NM_003553
ENST00000540798	NM_001265590
ENST00000263265	NM_020904
ENST00000451739	NM_001098522
ENST00000355476	NM_203284
ENST00000342295	NM_005349
ENST00000327906	NM_016483
ENST00000327906	NM_001321127
ENST00000327906	NM_001321126
ENST00000537981	NM_006054
ENST00000532081	NM_001098523
ENST00000554455	NM_031314
ENST00000263630	NM_018084
ENST00000354497	NM_001265591
ENST00000356000	NM_201429
ENST00000347025	NM_001278221
ENST00000421798	NM_032882
ENST00000612159	NM_133273
ENST00000370854	NM_032327
ENST00000360160	NM_001122665
ENST00000320985	NM_001323677
ENST00000320985	NM_030751
ENST00000240316	NM_004645
ENST00000557201	NM_001077442
ENST00000336079	NM_001302552
ENST00000336079	NM_004660
ENST00000336079	NM_001324195
ENST00000374940	NM_020056
ENST00000560721	NM_001323675
ENST00000560721	NM_001323666
ENST00000560721	NM_001323659
ENST00000560721	NM_001323660
ENST00000560721	NM_001323657
ENST00000560721	NM_001323656
ENST00000560721	NM_001323647
ENST00000560721	NM_001323655
ENST00000560721	NM_001323674
ENST00000560721	NM_001323654
ENST00000560721	NM_001323653
ENST00000560721	NM_001323651
ENST00000560721	NM_001174093
ENST00000560721	NM_001323649
ENST00000560721	NM_001323652
ENST00000560721	NM_001323648
ENST00000560721	NM_001323641
ENST00000553300	NM_004500
ENST00000553300	NM_001077443
ENST00000304613	NM_152643
ENST00000428059	NM_005931
ENST00000428059	NM_001289160
ENST00000456351	NM_001289161
ENST00000542815	NM_001323658
ENST00000542815	NM_001174095
ENST00000542815	NM_001323644
ENST00000370846	NM_001287804
ENST00000646796	NM_001254943
ENST00000446923	NM_001323662
ENST00000446923	NM_001323664
ENST00000446923	NM_001323663
ENST00000446923	NM_001174094
ENST00000446923	NM_001323665
ENST00000446923	NM_001323678
ENST00000446923	NM_001128128
ENST00000361642	NM_001323676
ENST00000361642	NM_001323671
ENST00000361642	NM_001323672
ENST00000361642	NM_001323673
ENST00000361642	NM_001323661
ENST00000361642	NM_001323650
ENST00000361642	NM_001174096
ENST00000361642	NM_001323642
ENST00000361642	NM_001323645
ENST00000361642	NM_001323646
ENST00000361642	NM_001323643
ENST00000352634	NM_198043
ENST00000397149	NM_018225
ENST00000411527	NM_001198858
ENST00000437316	NM_001300790
ENST00000353979	NM_198044
ENST00000371620	NM_001329678
ENST00000371620	NM_183241
ENST00000585603	NM_006627
ENST00000345745	NM_198045
ENST00000317506	NM_020850
ENST00000216446	NM_016445
ENST00000370935	NM_001281736
ENST00000440460	NM_001037954
ENST00000448631	NM_001320239
ENST00000431843	NM_001135054
ENST00000398905	NM_001331025
ENST00000329623	NM_199050
ENST00000615255	NM_033425
ENST00000332725	NM_001135053
ENST00000332725	NM_021805
ENST00000338144	NM_182314
ENST00000394363	NM_006375
ENST00000262365	NM_001137610
ENST00000602677	NM_001320238
ENST00000393760	NM_001287803
ENST00000393760	NM_198046
ENST00000380486	NM_015500
ENST00000630626	NM_001320240
ENST00000538716	NM_001076674
ENST00000251091	NM_001161576
ENST00000339514	NM_012223
ENST00000588649	NM_005035
ENST00000288319	NM_182918
ENST00000394366	NM_001039465
ENST00000319511	NM_177441
ENST00000614226	NM_002000
ENST00000309469	NM_032885
ENST00000309469	NM_001281504
ENST00000555192	NM_001161577
ENST00000617025	NM_133271
ENST00000379638	NM_005669
ENST00000614433	NM_133269
ENST00000392318	NM_001130158
ENST00000398897	NM_001243429
ENST00000304164	NM_001161819
ENST00000357984	NM_024107
ENST00000420019	NM_014641
ENST00000392067	NM_015589
ENST00000462683	NM_173834
ENST00000429344	NM_001080543
ENST00000627112	NM_080764
ENST00000296149	NM_001031703
ENST00000392316	NM_001330237
ENST00000392316	NM_001330238
ENST00000318562	NM_022772
ENST00000355443	NM_001146069
ENST00000374622	NM_001195214
ENST00000614630	NM_016186
ENST00000614630	NM_001100607
ENST00000329687	NM_001120
ENST00000443864	NM_001003941
ENST00000557154	NM_001320214
ENST00000557154	NM_006925
ENST00000248420	NM_021231
ENST00000417133	NM_001136154
ENST00000417133	NM_001243432
ENST00000449767	NM_001165036
ENST00000313028	NM_032789
ENST00000398910	NM_001291391
ENST00000593829	NM_012321
ENST00000453032	NM_001136155
ENST00000525773	NM_001317895
ENST00000252816	NM_001252129
ENST00000398919	NM_001243428
ENST00000222673	NM_002541
ENST00000379649	NM_001286704
ENST00000239878	NM_001286705
ENST00000239878	NM_001286703
ENST00000239878	NM_016617
ENST00000239878	NM_001286706
ENST00000374273	NM_003116
ENST00000374273	NM_001317931
ENST00000221200	NM_017634
ENST00000620270	NM_133278
ENST00000612505	NM_133274
ENST00000618328	NM_133272
ENST00000328554	NM_024627
ENST00000618271	NM_133277
ENST00000474864	NM_001270710
ENST00000265431	NM_004929
ENST00000644876	NM_001356
ENST00000376420	NM_001270708
ENST00000376420	NM_001270709
ENST00000377275	NM_178815
ENST00000360761	NM_198382
ENST00000442448	NM_004449
ENST00000423158	NM_001102654
ENST00000624386	NM_001321295
ENST00000624386	NM_001284401
ENST00000624386	NM_138807
ENST00000624386	NM_001321294
ENST00000291231	NM_012373
ENST00000331010	NM_002527
ENST00000263864	NM_003761
ENST00000369985	NM_001300899
ENST00000259953	NM_007243
ENST00000376421	NM_001270707
ENST00000337198	NM_148174
ENST00000337198	NM_001301668
ENST00000320095	NM_001004431
ENST00000248384	NM_003554
ENST00000369977	NM_004999
ENST00000356661	NM_004988
ENST00000244137	NM_000285
ENST00000347770	NM_015878
ENST00000397032	NM_001166056
ENST00000328747	NM_152626
ENST00000263849	NM_016010
ENST00000611695	NM_207299
ENST00000276594	NM_024504
ENST00000436629	NM_001354980
ENST00000329517	NM_053004
ENST00000436370	NM_001166057
ENST00000431504	NM_001287534
ENST00000431504	NM_001287533
ENST00000231668	NM_013979
ENST00000614834	NM_017753
ENST00000583114	NM_001256822
ENST00000450302	NM_007139
ENST00000464664	NM_017445
ENST00000357512	NM_001287532
ENST00000370251	NM_001080485
ENST00000322989	NM_001019
ENST00000352832	NM_198387
ENST00000351486	NM_001205
ENST00000442258	NM_198388
ENST00000563390	NM_001030009
ENST00000352523	NM_013980
ENST00000393770	NM_013978
ENST00000221801	NM_001436
ENST00000620282	NM_080740
ENST00000354250	NM_021075
ENST00000614739	NM_001308467
ENST00000614739	NM_001308476
ENST00000614739	NM_001308469
ENST00000614739	NM_001308470
ENST00000614739	NM_001308465
ENST00000614739	NM_001308468
ENST00000614739	NM_020377
ENST00000356195	NM_001127370
ENST00000621384	NM_001756
ENST00000398204	NM_001324421
ENST00000398204	NM_001324417
ENST00000398204	NM_016351
ENST00000340344	NM_001001503
ENST00000323011	NM_033646
ENST00000282018	NM_001308471
ENST00000536984	NM_001317214
ENST00000533895	NM_017786
ENST00000634212	NM_005481
ENST00000397968	NM_004361
ENST00000263851	NM_000880
ENST00000505459	NM_003135
ENST00000406877	NM_018719
ENST00000396213	NM_001144071
ENST00000379454	NM_004318
ENST00000398201	NM_021721
ENST00000398201	NM_004194
ENST00000247161	NM_005229
ENST00000623152	NM_014686
ENST00000541428	NM_001164750
ENST00000290310	NM_172201
ENST00000520269	NM_001199886
ENST00000373934	NM_001127371
ENST00000280706	NM_144972
ENST00000381312	NM_018702
ENST00000369816	NM_022726
ENST00000265727	NM_001324420
ENST00000265727	NM_021723
ENST00000399066	NM_001099756
ENST00000282999	NM_001204193
ENST00000446070	NM_001099743
ENST00000446070	NM_001099753
ENST00000446070	NM_001099747
ENST00000220496	NM_018163
ENST00000391338	NM_001204199
ENST00000379113	NM_001199888
ENST00000376983	NM_001114123
ENST00000541183	NM_001199887
ENST00000332710	NM_080647
ENST00000447535	NM_001308491
ENST00000398209	NM_001324418
ENST00000398209	NM_021722
ENST00000398209	NM_001324419
ENST00000329705	NM_080646
ENST00000515463	NM_001204196
ENST00000359500	NM_005992
ENST00000377028	NM_001322185
ENST00000377028	NM_001322186
ENST00000377028	NM_001322182
ENST00000377028	NM_001322184
ENST00000377028	NM_001922
ENST00000621420	NM_001204194
ENST00000343894	NM_001257168
ENST00000328381	NM_032322
ENST00000356457	NM_032466
ENST00000446125	NM_001129889
ENST00000397016	NM_006032
ENST00000382409	NM_001293634
ENST00000382409	NM_021008
ENST00000520915	NM_001321892
ENST00000331272	NM_001323541
ENST00000331272	NM_022039
ENST00000435564	NM_001258312
ENST00000435564	NM_005019
ENST00000457138	NM_001193417
ENST00000399292	NM_058182
ENST00000410103	NM_001003683
ENST00000326529	NM_144613
ENST00000356401	NM_001317334
ENST00000356401	NM_006321
ENST00000426861	NM_080415
ENST00000304414	NM_015161
ENST00000410005	NM_001282537
ENST00000574749	NM_198264
ENST00000344320	NM_001130448
ENST00000324689	NM_197939
ENST00000382276	NM_021951
ENST00000546206	NM_001313858
ENST00000612516	NM_145898
ENST00000351439	NM_001258313
ENST00000260447	NM_005258
ENST00000358139	NM_001258314
ENST00000535306	NM_001184992
ENST00000528331	NM_001099749
ENST00000518068	NM_001164755
ENST00000251968	NM_006292
ENST00000517903	NM_001164752
ENST00000517903	NM_001164751
ENST00000615050	NM_005064
ENST00000633844	NM_001351294
ENST00000633844	NM_001351293
ENST00000424985	NM_001145402
ENST00000494426	NM_004669
ENST00000306384	NM_006634
ENST00000254051	NM_032865
ENST00000397510	NM_001042463
ENST00000397510	NM_174940
ENST00000517847	NM_032468
ENST00000537691	NM_001280558
ENST00000526170	NM_001276274
ENST00000522835	NM_001164753
ENST00000572488	NM_001267608
ENST00000449376	NM_001317333
ENST00000575430	NM_006589
ENST00000280481	NM_207361
ENST00000433688	NM_001144936
ENST00000608174	NM_001276253
ENST00000568344	NM_031914
ENST00000362042	NM_003204
ENST00000504924	NM_019087
ENST00000389204	NM_020164
ENST00000357480	NM_001330262
ENST00000522603	NM_032467
ENST00000296786	NM_145049
ENST00000361665	NM_001330261
ENST00000276646	NM_001099754
ENST00000379449	NM_001164756
ENST00000528647	NM_001099751
ENST00000533065	NM_001099755
ENST00000445642	NM_001164754
ENST00000317268	NM_004574
ENST00000533171	NM_001099745
ENST00000617728	NM_001318126
ENST00000617728	NM_001291715
ENST00000617728	NM_206954
ENST00000617728	NM_006115
ENST00000617728	NM_001291719
ENST00000617728	NM_001318127
ENST00000617728	NM_206953
ENST00000375156	NM_022110
ENST00000457347	NM_001256782
ENST00000615614	NM_001278426
ENST00000389474	NM_213602
ENST00000317256	NM_080416
ENST00000412945	NM_001198713
ENST00000521988	NM_001171797
ENST00000618480	NM_001278428
ENST00000066544	NM_001353050
ENST00000066544	NM_001256
ENST00000066544	NM_001293091
ENST00000621555	NM_001278427
ENST00000622693	NM_001278429
ENST00000531206	NM_001114091
ENST00000626503	NM_001291716
ENST00000626503	NM_206956
ENST00000370746	NM_152731
ENST00000341398	NM_203285
ENST00000325897	NM_173519
ENST00000335585	NM_181876
ENST00000370748	NM_001318539
ENST00000374899	NM_018833
ENST00000264025	NM_002855
ENST00000518748	NM_001171795
ENST00000506140	NM_001206994
ENST00000358130	NM_030763
ENST00000340882	NM_203286
ENST00000440310	NM_001099752
ENST00000374897	NM_001290043
ENST00000515571	NM_001206996
ENST00000360342	NM_001282533
ENST00000408908	NM_001099748
ENST00000408889	NM_001099746
ENST00000321691	NM_001038704
ENST00000539862	NM_206955
ENST00000539862	NM_001291717
ENST00000382599	NM_020416
ENST00000520430	NM_001171798
ENST00000422135	NM_001099744
ENST00000433638	NM_001099750
ENST00000620123	NM_000544
ENST00000507294	NM_001206995
ENST00000614717	NM_032445
ENST00000397168	NM_032598
ENST00000572969	NM_001170698
ENST00000499579	NM_001317989
ENST00000409508	NM_001277115
ENST00000355380	NM_001170696
ENST00000527547	NM_001293089
ENST00000378861	NM_001171796
ENST00000575375	NM_001170695
ENST00000575375	NM_001170697
ENST00000573128	NM_001321337
ENST00000319121	NM_018143
ENST00000541913	NM_001321336
ENST00000268981	NM_001170699
ENST00000340096	NM_003611
ENST00000524107	NM_001191035
ENST00000519969	NM_001191036
ENST00000380739	NM_030666
ENST00000618798	NM_001145457
ENST00000618798	NM_001145458
ENST00000618798	NM_004829
ENST00000333119	NM_004182
ENST00000618725	NM_001242357
ENST00000380567	NM_001330210
ENST00000373212	NM_003022
ENST00000537541	NM_001171799
ENST00000564258	NM_001258421
ENST00000335890	NM_153477
ENST00000438763	NM_002120
ENST00000281772	NM_152519
ENST00000355341	NM_001077268
ENST00000418791	NM_001307976
ENST00000336455	NM_032850
ENST00000399451	NM_001349280
ENST00000399451	NM_015199
ENST00000302005	NM_006308
ENST00000620549	NM_015868
ENST00000299173	NM_001258420
ENST00000395474	NM_018031
ENST00000283632	NM_022780
ENST00000446176	NM_015033
ENST00000409484	NM_001256909
ENST00000380550	NM_001330209
ENST00000293973	NM_006181
ENST00000321348	NM_024843
ENST00000027335	NM_004063
ENST00000326277	NM_001145427
ENST00000375252	NM_001127383
ENST00000298545	NM_001317958
ENST00000298545	NM_001317959
ENST00000298545	NM_152572
ENST00000604011	NM_001198954
ENST00000450165	NM_001144663
ENST00000381410	NM_001102575
ENST00000343017	NM_052870
ENST00000450565	NM_001099733
ENST00000296127	NM_016598
ENST00000424952	NM_001135179
ENST00000378470	NM_001320740
ENST00000378470	NM_001320739
ENST00000378470	NM_001320741
ENST00000579794	NM_001117
ENST00000507379	NM_001127511
ENST00000190165	NM_021240
ENST00000181796	NM_031453
ENST00000620714	NM_001081443
ENST00000257430	NM_001354899
ENST00000257430	NM_001354898
ENST00000257430	NM_001354895
ENST00000257430	NM_001354897
ENST00000257430	NM_001354901
ENST00000257430	NM_000038
ENST00000468747	NM_001282697
ENST00000356815	NM_001003938
ENST00000263856	NM_016079
ENST00000372136	NM_001316898
ENST00000646319	NM_001193416
ENST00000356311	NM_001316897
ENST00000409727	NM_001193517
ENST00000508376	NM_001127510
ENST00000276201	NM_080632
ENST00000350499	NM_018956
